Start running experiment
Start running experiment for question 3 >>>>>>

loss setting = 1.2000000000000002
1554185419.5341847 ,32,1554185419.5660672
1554185419.5663383 ,32,1554185419.598043
1554185419.5982165 ,32,1554185419.6296985
1554185419.6298492 ,32,1554185419.6612654
1554185419.6614356 ,32,1554185419.6930242
loss setting = 1.4000000000000001
1554185424.5577717 ,32,1554185424.8264616
1554185424.8267844 ,32,1554185424.9283195
1554185424.9286242 ,32,1554185424.9602985
1554185424.9604278 ,32,1554185424.9920008
1554185424.9921598 ,32,1554185425.0237098
loss setting = 1.6
1554185430.1448622 ,32,1554185430.1769495
1554185430.177211 ,32,1554185430.219489
1554185430.2196548 ,32,1554185430.4943995
1554185430.4946265 ,32,1554185430.5608187
1554185430.5610006 ,32,1554185430.59288
loss setting = 1.8
1554185435.9581764 ,32,1554185435.9901724
1554185435.990427 ,32,1554185436.2623694
1554185436.262658 ,32,1554185436.3641787
1554185436.3643687 ,32,1554185436.4593658
1554185436.4595795 ,32,1554185436.4917114
loss setting = 2.0
1554185441.617252 ,32,1554185441.649654
1554185441.6499164 ,32,1554185441.6818666
1554185441.6819944 ,32,1554185441.7138987
1554185441.7140493 ,32,1554185441.7775054
1554185441.7777028 ,32,1554185441.8096688
Start running experiment for question 10 >>>>>>
1554185459.8661683 ,32,1554185459.8981338
1554185460.8995306 ,32,1554185460.9315128
1554185461.9329007 ,32,1554185461.964744
1554185462.9661307 ,32,1554185462.9981976
1554185463.999555 ,32,1554185464.0316582
1554185465.0330145 ,32,1554185465.0651135
1554185466.066533 ,32,1554185466.0985618
1554185467.0999196 ,32,1554185467.1321154
1554185468.1334574 ,32,1554185468.165369
1554185469.1667852 ,32,1554185469.1987395
1554185470.2000792 ,32,1554185470.2319288
1554185471.2332568 ,32,1554185471.2652617
1554185472.266634 ,32,1554185472.2985346
1554185473.2999105 ,32,1554185473.331862
1554185474.333257 ,32,1554185474.3651698
1554185475.3665175 ,32,1554185475.3984776
1554185476.3998458 ,32,1554185476.4328759
1554185477.4342172 ,32,1554185477.4661624
1554185478.4675145 ,32,1554185478.4993207
1554185479.5006816 ,32,1554185479.53251
1554185480.5338533 ,32,1554185480.565631
1554185481.5669599 ,32,1554185481.5987885
1554185482.600127 ,32,1554185482.6321864
1554185483.6336257 ,32,1554185483.66546
1554185484.6667442 ,32,1554185484.6992407
1554185485.700594 ,32,1554185485.7325466
1554185486.7339063 ,32,1554185486.7658043
1554185487.7671406 ,32,1554185487.7989056
1554185488.8002543 ,32,1554185488.832362
1554185489.8337452 ,32,1554185489.865591
1554185490.8669436 ,32,1554185490.8986971
1554185491.900054 ,32,1554185491.9320536
1554185492.933342 ,32,1554185492.9652035
1554185493.9665709 ,32,1554185493.9984033
1554185494.999796 ,32,1554185495.0316808
1554185496.0331407 ,32,1554185496.064984
1554185497.0663288 ,32,1554185497.0982587
1554185498.0995812 ,32,1554185498.1313305
1554185499.1327088 ,32,1554185499.1646814
1554185500.1660004 ,32,1554185500.1980534
1554185501.1994138 ,32,1554185501.231453
1554185502.2327962 ,32,1554185502.2647805
1554185503.266117 ,32,1554185503.297948
1554185504.2993023 ,32,1554185504.3311005
1554185505.332431 ,32,1554185505.3649087
1554185506.3662827 ,32,1554185506.3980947
1554185507.3994367 ,32,1554185507.431895
1554185508.433253 ,32,1554185508.4651082
1554185509.4664347 ,32,1554185509.498234
1554185510.4995594 ,32,1554185510.5313144
1554185511.5326715 ,32,1554185511.564557
1554185512.0654495 ,32,1554185512.0974236
1554185512.5982642 ,32,1554185512.6299994
1554185513.1308432 ,32,1554185513.162735
1554185513.6635728 ,32,1554185513.6952765
1554185514.1960673 ,32,1554185514.2278705
1554185514.7287376 ,32,1554185514.7605746
1554185515.2614148 ,32,1554185515.293089
1554185515.7938895 ,32,1554185515.8255932
1554185516.3264036 ,32,1554185516.3582492
1554185516.8590834 ,32,1554185516.8908484
1554185517.3917446 ,32,1554185517.4237201
1554185517.9245563 ,32,1554185517.9563563
1554185518.457245 ,32,1554185518.4890714
1554185518.9899025 ,32,1554185519.0216076
1554185519.522452 ,32,1554185519.554281
1554185520.0551298 ,32,1554185520.0870395
1554185520.5878744 ,32,1554185520.6197288
1554185521.1205454 ,32,1554185521.1530268
1554185521.653906 ,32,1554185521.6858194
1554185522.1866698 ,32,1554185522.218571
1554185522.7194526 ,32,1554185522.751372
1554185523.2522154 ,32,1554185523.2841737
1554185523.7849817 ,32,1554185523.8167934
1554185524.317618 ,32,1554185524.3494692
1554185524.8503668 ,32,1554185524.88229
1554185525.3831413 ,32,1554185525.4151666
1554185525.9161184 ,32,1554185525.947973
1554185526.4488366 ,32,1554185526.4806318
1554185526.9815183 ,32,1554185527.0134206
1554185527.5142298 ,32,1554185527.5463831
1554185528.0472796 ,32,1554185528.079106
1554185528.5799496 ,32,1554185528.6130602
1554185529.113976 ,32,1554185529.1458435
1554185529.6466975 ,32,1554185529.6783595
1554185530.1791797 ,32,1554185530.2110808
1554185530.711929 ,32,1554185530.7439773
1554185531.2447948 ,32,1554185531.2765417
1554185531.7774084 ,32,1554185531.8093145
1554185532.3102288 ,32,1554185532.342236
1554185532.8431013 ,32,1554185532.8749123
1554185533.3757818 ,32,1554185533.407658
1554185533.9085255 ,32,1554185533.9402688
1554185534.4411225 ,32,1554185534.4728801
1554185534.9737072 ,32,1554185535.0056348
1554185535.5064938 ,32,1554185535.5382605
1554185536.0390875 ,32,1554185536.0710094
1554185536.571849 ,32,1554185536.6037054
1554185537.104514 ,32,1554185537.1363347
1554185537.637267 ,32,1554185537.6690772
1554185538.1699202 ,32,1554185538.201636
1554185538.4521942 ,32,1554185538.483957
1554185538.7345572 ,32,1554185538.7662306
1554185539.0168307 ,32,1554185539.048592
1554185539.2992663 ,32,1554185539.331077
1554185539.5816581 ,32,1554185539.613478
1554185539.8640628 ,32,1554185539.8959453
1554185540.146516 ,32,1554185540.178553
1554185540.4290833 ,32,1554185540.4610138
1554185540.7116137 ,32,1554185540.7434258
1554185540.9939747 ,32,1554185541.0257394
1554185541.2763057 ,32,1554185541.308168
1554185541.5587506 ,32,1554185541.5906103
1554185541.841199 ,32,1554185541.8733597
1554185542.1240427 ,32,1554185542.1572623
1554185542.4078052 ,32,1554185542.4399652
1554185542.6905918 ,32,1554185542.7222695
1554185542.972853 ,32,1554185543.0048578
1554185543.255482 ,32,1554185543.2872114
1554185543.5388613 ,32,1554185543.5706208
1554185543.8211694 ,32,1554185543.8531084
1554185544.103702 ,32,1554185544.135568
1554185544.386256 ,32,1554185544.4180176
1554185544.6686137 ,32,1554185544.7004528
1554185544.950998 ,32,1554185544.9827442
1554185545.2333412 ,32,1554185545.2651129
1554185545.5157266 ,32,1554185545.547604
1554185545.7981741 ,32,1554185545.8301787
1554185546.0807905 ,32,1554185546.1128101
1554185546.3634257 ,32,1554185546.3954794
1554185546.6460342 ,32,1554185546.6779816
1554185546.9286058 ,32,1554185546.9603589
1554185547.2109144 ,32,1554185547.2427182
1554185547.493318 ,32,1554185547.5250933
1554185547.7756174 ,32,1554185547.8073862
1554185548.05798 ,32,1554185548.0898745
1554185548.3404987 ,32,1554185548.3722904
1554185548.6229563 ,32,1554185548.6547244
1554185548.905281 ,32,1554185548.9372015
1554185549.1877856 ,32,1554185549.2196093
1554185549.4702044 ,32,1554185549.5019655
1554185549.7525659 ,32,1554185549.7844326
1554185550.0350146 ,32,1554185550.0670178
1554185550.3176382 ,32,1554185550.3494809
1554185550.6000903 ,32,1554185550.6317637
1554185550.8823142 ,32,1554185550.914217
1554185551.164775 ,32,1554185551.1965797
1554185551.4472065 ,32,1554185551.4790843
1554185551.7296648 ,32,1554185551.7614672
1554185552.012034 ,32,1554185552.0438747
1554185552.2945282 ,32,1554185552.3263423
1554185552.451884 ,32,1554185552.483552
1554185552.6090086 ,32,1554185552.6407669
1554185552.766145 ,32,1554185552.7978637
1554185552.9233017 ,32,1554185552.9550965
1554185553.080575 ,32,1554185553.1125202
1554185553.2379625 ,32,1554185553.2696347
1554185553.395099 ,32,1554185553.4268165
1554185553.5521817 ,32,1554185553.585847
1554185553.7112522 ,32,1554185553.742945
1554185553.8683152 ,32,1554185553.9003134
1554185554.0257561 ,32,1554185554.0575998
1554185554.1830144 ,32,1554185554.2147086
1554185554.3400953 ,32,1554185554.3718555
1554185554.497392 ,32,1554185554.5292974
1554185554.6547003 ,32,1554185554.6864276
1554185554.8119113 ,32,1554185554.8437753
1554185554.9692235 ,32,1554185555.00114
1554185555.126614 ,32,1554185555.1583512
1554185555.283839 ,32,1554185555.315801
1554185555.4412363 ,32,1554185555.473589
1554185555.5990155 ,32,1554185555.6306975
1554185555.7560964 ,32,1554185555.7890658
1554185555.914486 ,32,1554185555.946286
1554185556.071699 ,32,1554185556.1034305
1554185556.228831 ,32,1554185556.2606373
1554185556.3860927 ,32,1554185556.4179008
1554185556.543355 ,32,1554185556.5750847
1554185556.7005434 ,32,1554185556.7322466
1554185556.8577123 ,32,1554185556.8894963
1554185557.014925 ,32,1554185557.0469885
1554185557.172481 ,32,1554185557.2042837
1554185557.329778 ,32,1554185557.3615065
1554185557.4869597 ,32,1554185557.5188894
1554185557.6443465 ,32,1554185557.6760068
1554185557.801428 ,32,1554185557.8332222
1554185557.9586096 ,32,1554185557.990366
1554185558.1158464 ,32,1554185558.1474564
1554185558.2729294 ,32,1554185558.305079
1554185558.4305317 ,32,1554185558.4621363
1554185558.587672 ,32,1554185558.6192036
1554185558.7446363 ,32,1554185558.7764645
1554185558.9019144 ,32,1554185558.9342763
1554185559.0597577 ,32,1554185559.091604
1554185559.2169936 ,32,1554185559.248701
1554185559.374138 ,32,1554185559.409036
1554185559.534466 ,32,1554185559.5662675
1554185559.6917074 ,32,1554185559.723599
1554185559.8489985 ,32,1554185559.8805065
1554185560.005941 ,32,1554185560.0378394
1554185560.1633294 ,32,1554185560.1951053
1554185560.2579372 ,32,1554185560.2894769
1554185560.3522668 ,32,1554185560.3841166
1554185560.4469385 ,32,1554185560.4788558
1554185560.5416703 ,32,1554185560.5737607
1554185560.6366155 ,32,1554185560.668519
1554185560.7313647 ,32,1554185560.763243
1554185560.826092 ,32,1554185560.8581243
1554185560.9210029 ,32,1554185560.9529767
1554185561.0157914 ,32,1554185561.047828
1554185561.1106734 ,32,1554185561.142764
1554185561.2056208 ,32,1554185561.2375262
1554185561.3004148 ,32,1554185561.3324015
1554185561.3952336 ,32,1554185561.4272144
1554185561.4900987 ,32,1554185561.5220745
1554185561.584944 ,32,1554185561.6170247
1554185561.679895 ,32,1554185561.711908
1554185561.7748108 ,32,1554185561.8068376
1554185561.8696744 ,32,1554185561.9017928
1554185561.96467 ,32,1554185561.9966426
1554185562.0594993 ,32,1554185562.0915198
1554185562.1544178 ,32,1554185562.1865249
1554185562.2494562 ,32,1554185562.2815342
1554185562.3444536 ,32,1554185562.3765619
1554185562.4395 ,32,1554185562.4716537
1554185562.5345457 ,32,1554185562.5664716
1554185562.6293511 ,32,1554185562.6612678
1554185562.7241478 ,32,1554185562.7562728
1554185562.819152 ,32,1554185562.8513253
1554185562.9142215 ,32,1554185562.9462116
1554185563.0090222 ,32,1554185563.0411828
1554185563.1039896 ,32,1554185563.1361897
1554185563.199014 ,32,1554185563.2311785
1554185563.294012 ,32,1554185563.3261619
1554185563.3889713 ,32,1554185563.4210823
1554185563.4838943 ,32,1554185563.5161364
1554185563.5790014 ,32,1554185563.6111207
1554185563.6738904 ,32,1554185563.7058678
1554185563.7686708 ,32,1554185563.8011003
1554185563.863908 ,32,1554185563.8962224
1554185563.9590507 ,32,1554185563.9910626
1554185564.0539 ,32,1554185564.0858896
1554185564.1487744 ,32,1554185564.18085
1554185564.2437887 ,32,1554185564.275859
1554185564.3387187 ,32,1554185564.3708026
1554185564.4336944 ,32,1554185564.4655588
1554185564.5284045 ,32,1554185564.5604362
1554185564.6232429 ,32,1554185564.6550746
1554185564.7179215 ,32,1554185564.7497857
1554185564.8126318 ,32,1554185564.8446605
1554185564.9074965 ,32,1554185564.939581
1554185564.9712856 ,32,1554185565.003359
1554185565.034972 ,32,1554185565.0672004
1554185565.0987709 ,32,1554185565.1308897
1554185565.162421 ,32,1554185565.194502
1554185565.2260807 ,32,1554185565.2576957
1554185565.2892442 ,32,1554185565.3211071
1554185565.3526802 ,32,1554185565.3845882
1554185565.4161594 ,32,1554185565.4482856
1554185565.479937 ,32,1554185565.511892
1554185565.5434594 ,32,1554185565.5753374
1554185565.6068861 ,32,1554185565.6385508
1554185565.670313 ,32,1554185565.7021172
1554185565.7336602 ,32,1554185565.7656162
1554185565.7971556 ,32,1554185565.8287776
1554185565.8603144 ,32,1554185565.8922434
1554185565.9237955 ,32,1554185565.9557047
1554185565.9872787 ,32,1554185566.0191998
1554185566.0507517 ,32,1554185566.0825253
1554185566.1140664 ,32,1554185566.1462414
1554185566.1777725 ,32,1554185566.2097752
1554185566.24137 ,32,1554185566.2733483
1554185566.3049195 ,32,1554185566.3368967
1554185566.3683782 ,32,1554185566.4002814
1554185566.4318626 ,32,1554185566.4636567
1554185566.4951677 ,32,1554185566.52706
1554185566.5585365 ,32,1554185566.5904164
1554185566.6219177 ,32,1554185566.6538076
1554185566.685386 ,32,1554185566.7171364
1554185566.7486522 ,32,1554185566.7806568
1554185566.8122456 ,32,1554185566.84418
1554185566.875753 ,32,1554185566.9078271
1554185566.9394598 ,32,1554185566.971158
1554185567.0027835 ,32,1554185567.03475
1554185567.0662086 ,32,1554185567.0980952
1554185567.1296515 ,32,1554185567.1616015
1554185567.1931198 ,32,1554185567.2258995
1554185567.2574909 ,32,1554185567.289579
1554185567.3211179 ,32,1554185567.3534353
1554185567.384938 ,32,1554185567.4167492
1554185567.448274 ,32,1554185567.4801533
1554185567.5117664 ,32,1554185567.5437536
1554185567.5753376 ,32,1554185567.607284
1554185567.6388257 ,32,1554185567.6706376
1554185567.70221 ,32,1554185567.7341352
1554185567.7656956 ,32,1554185567.7975657
1554185567.8291688 ,32,1554185567.8609843
1554185567.89254 ,32,1554185567.9245176
1554185567.9561129 ,32,1554185567.9880993
1554185568.0196848 ,32,1554185568.0517714
1554185568.083552 ,32,1554185568.2313998
1554185568.247377 ,32,1554185568.279289
1554185568.2952101 ,32,1554185568.3270853
1554185568.3430483 ,32,1554185568.375035
1554185568.3909726 ,32,1554185568.4228468
1554185568.4387553 ,32,1554185568.4704642
1554185568.486401 ,32,1554185568.51823
1554185568.534179 ,32,1554185568.5659714
1554185568.5819159 ,32,1554185568.613752
1554185568.6296937 ,32,1554185568.6613932
1554185568.677283 ,32,1554185568.7091086
1554185568.725086 ,32,1554185568.7567692
1554185568.772775 ,32,1554185568.8044906
1554185568.820418 ,32,1554185568.8522837
1554185568.8682804 ,32,1554185568.9001868
1554185568.9161365 ,32,1554185568.9482708
1554185568.9641986 ,32,1554185568.9959145
1554185569.0118883 ,32,1554185569.043495
1554185569.0594234 ,32,1554185569.0913155
1554185569.107205 ,32,1554185569.1388345
1554185569.1547425 ,32,1554185569.186428
1554185569.2024403 ,32,1554185569.2341986
1554185569.2502706 ,32,1554185569.2822065
1554185569.2981539 ,32,1554185569.3300076
1554185569.346038 ,32,1554185569.37776
1554185569.3937745 ,32,1554185569.4255068
1554185569.4414048 ,32,1554185569.4729614
1554185569.4888818 ,32,1554185569.520651
1554185569.5365741 ,32,1554185569.5682333
1554185569.584172 ,32,1554185569.6158907
1554185569.6318145 ,32,1554185569.6633744
1554185569.679252 ,32,1554185569.71081
1554185569.7267156 ,32,1554185569.7584288
1554185569.774384 ,32,1554185569.8062446
1554185569.822208 ,32,1554185569.8539808
1554185569.869927 ,32,1554185569.9016187
1554185569.9176848 ,32,1554185569.94944
1554185569.9653928 ,32,1554185569.997028
1554185570.0129638 ,32,1554185570.0448155
1554185570.0607486 ,32,1554185570.0928466
1554185570.1087844 ,32,1554185570.1407306
1554185570.1567702 ,32,1554185570.188646
1554185570.2045562 ,32,1554185570.2362392
1554185570.252303 ,32,1554185570.2841077
1554185570.2999952 ,32,1554185570.3318033
1554185570.3478537 ,32,1554185570.379864
1554185570.3958073 ,32,1554185570.4279864
1554185570.443976 ,32,1554185570.4759803
1554185570.4919524 ,32,1554185570.5241563
1554185570.5400171 ,32,1554185570.5719533
1554185570.5879223 ,32,1554185570.6199589
1554185570.6281106 ,32,1554185570.660096
1554185570.6681914 ,32,1554185570.7000022
1554185570.7080944 ,32,1554185570.7398438
1554185570.7479527 ,32,1554185570.7797496
1554185570.787855 ,32,1554185570.8197997
1554185570.827913 ,32,1554185570.8596787
1554185570.867792 ,32,1554185570.899532
1554185570.9076378 ,32,1554185570.9393554
1554185570.947417 ,32,1554185570.9790795
1554185570.9871712 ,32,1554185571.0189352
1554185571.0273142 ,32,1554185571.1752932
1554185571.183524 ,32,1554185571.2149732
1554185571.223282 ,32,1554185571.271282
1554185571.279527 ,32,1554185571.311366
1554185571.3194854 ,32,1554185571.3510857
1554185571.3591924 ,32,1554185571.3910015
1554185571.399126 ,32,1554185571.4307902
1554185571.4388983 ,32,1554185571.4706304
1554185571.4787874 ,32,1554185571.5105655
1554185571.5185897 ,32,1554185571.5505588
1554185571.55857 ,32,1554185571.5902748
1554185571.59839 ,32,1554185571.630254
1554185571.6383348 ,32,1554185571.6701136
1554185571.6782277 ,32,1554185571.7100558
1554185571.718187 ,32,1554185571.7499313
1554185571.7580595 ,32,1554185571.7899156
1554185571.798145 ,32,1554185571.8303137
1554185571.8384056 ,32,1554185571.8701344
1554185571.8782525 ,32,1554185571.910314
1554185571.9184322 ,32,1554185571.9500375
1554185571.9581654 ,32,1554185571.98976
1554185571.9978971 ,32,1554185572.0296552
1554185572.0377781 ,32,1554185572.0694344
1554185572.0775387 ,32,1554185572.1093283
1554185572.1174772 ,32,1554185572.1492496
1554185572.1573308 ,32,1554185572.1889472
1554185572.1970434 ,32,1554185572.228701
1554185572.2368236 ,32,1554185572.2684984
1554185572.2766879 ,32,1554185572.308418
1554185572.3165298 ,32,1554185572.348251
1554185572.3563566 ,32,1554185572.3880994
1554185572.3963776 ,32,1554185572.4279554
1554185572.4360435 ,32,1554185572.4677403
1554185572.4758794 ,32,1554185572.5076804
1554185572.515849 ,32,1554185572.5477343
1554185572.55583 ,32,1554185572.587737
1554185572.5959682 ,32,1554185572.6278093
1554185572.6358962 ,32,1554185572.6679022
1554185572.6759915 ,32,1554185572.7078366
1554185572.7160962 ,32,1554185572.7477963
1554185572.751992 ,32,1554185572.7836564
1554185572.7878518 ,32,1554185572.8196073
1554185572.823784 ,32,1554185572.8553894
1554185572.8595753 ,32,1554185572.89114
1554185572.8953245 ,32,1554185572.9269278
1554185572.9311275 ,32,1554185572.9627016
1554185572.966845 ,32,1554185572.9984314
1554185573.0026243 ,32,1554185573.0342584
1554185573.0386274 ,32,1554185573.070264
1554185573.074478 ,32,1554185573.1063497
1554185573.1105373 ,32,1554185573.1422615
1554185573.146442 ,32,1554185573.1782756
1554185573.1824791 ,32,1554185573.2140088
1554185573.2182217 ,32,1554185573.2498677
1554185573.2540786 ,32,1554185573.2856715
1554185573.2899115 ,32,1554185573.3215723
1554185573.3258176 ,32,1554185573.357374
1554185573.3615692 ,32,1554185573.393522
1554185573.3978152 ,32,1554185573.429524
1554185573.4337058 ,32,1554185573.4655137
1554185573.469743 ,32,1554185573.5013356
1554185573.5055351 ,32,1554185573.5373752
1554185573.5416586 ,32,1554185573.5734103
1554185573.5776415 ,32,1554185573.6093001
1554185573.6134906 ,32,1554185573.6452162
1554185573.6494033 ,32,1554185573.6811132
1554185573.6853683 ,32,1554185573.7169447
1554185573.7211401 ,32,1554185573.7569094
1554185573.761089 ,32,1554185573.7929547
1554185573.7971869 ,32,1554185573.829037
1554185573.833289 ,32,1554185573.8651323
1554185573.869368 ,32,1554185573.9010742
1554185573.9052455 ,32,1554185573.9368336
1554185573.9410362 ,32,1554185573.9726646
1554185573.9768448 ,32,1554185574.008554
1554185574.012925 ,32,1554185574.0447402
1554185574.0489259 ,32,1554185574.0805936
1554185574.0847945 ,32,1554185574.116447
1554185574.1209605 ,32,1554185574.152563
1554185574.156762 ,32,1554185574.1885135
1554185574.192704 ,32,1554185574.2244432
1554185574.2286413 ,32,1554185574.2602844
1554185574.2644575 ,32,1554185574.2962825
1554185574.3005667 ,32,1554185574.3337264
1554185574.3379269 ,32,1554185574.3694975
1554185574.3736637 ,32,1554185574.4052622
1554185574.409466 ,32,1554185574.4409347
1554185574.4451437 ,32,1554185574.476639
1554185574.4808486 ,32,1554185574.5124693
